i,k,r,t,level,marginal,lower,upper,scale
Denmark,housing,H,28,0.0,-0.0,0.0,inf,1.0
Denmark,housing,H,29,0.0,-0.0,0.0,inf,1.0
Denmark,housing,H,30,0.0,-0.0,0.0,inf,1.0
Denmark,housing,H,31,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,0,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,1,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,2,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,3,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,4,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,5,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,6,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,7,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,8,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,9,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,10,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,11,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,12,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,13,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,14,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,15,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,16,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,17,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,18,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,19,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,20,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,21,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,22,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,23,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,24,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,25,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,26,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,27,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,28,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,29,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,30,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,L,31,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,0,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,1,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,2,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,3,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,4,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,5,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,6,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,7,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,8,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,9,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,10,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,11,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,12,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,13,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,14,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,15,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,16,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,17,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,18,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,19,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,20,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,21,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,22,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,23,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,24,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,25,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,26,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,27,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,28,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,29,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,30,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,M,31,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,0,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,1,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,2,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,3,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,4,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,5,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,6,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,7,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,8,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,9,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,10,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,11,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,12,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,13,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,14,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,15,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,16,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,17,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,18,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,19,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,20,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,21,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,22,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,23,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,24,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,25,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,26,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,27,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,28,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,29,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,30,0.0,-0.0,0.0,inf,1.0
Denmark,nonfood_items_clothing,H,31,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,0,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,1,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,2,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,3,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,4,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,5,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,6,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,7,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,8,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,9,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,10,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,11,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,12,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,13,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,14,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,15,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,16,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,17,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,18,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,19,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,20,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,21,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,22,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,23,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,24,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,25,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,26,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,27,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,28,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,29,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,30,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,L,31,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,0,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,1,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,2,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,3,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,4,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,5,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,6,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,7,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,8,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,9,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,10,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,11,23.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,12,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,13,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,14,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,15,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,16,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,17,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,18,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,19,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,20,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,21,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,22,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,23,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,24,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,25,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,26,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,27,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,28,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,29,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,30,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,M,31,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,0,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,1,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,2,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,3,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,4,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,5,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,6,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,7,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,8,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,9,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,10,19.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,11,44.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,12,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,13,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,14,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,15,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,16,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,17,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,18,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,19,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,20,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,21,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,22,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,23,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,24,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,25,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,26,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,27,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,28,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,29,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,30,0.0,-0.0,0.0,inf,1.0
Denmark,info_legal,H,31,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,0,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,1,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,2,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,3,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,4,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,5,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,6,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,7,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,8,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,9,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,10,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,11,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,12,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,13,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,14,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,15,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,16,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,17,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,18,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,19,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,20,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,21,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,22,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,23,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,24,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,25,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,26,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,27,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,28,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,29,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,30,0.0,-0.0,0.0,inf,1.0
Denmark,medical,L,31,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,0,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,1,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,2,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,3,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,4,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,5,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,6,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,7,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,8,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,9,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,10,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,11,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,12,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,13,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,14,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,15,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,16,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,17,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,18,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,19,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,20,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,21,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,22,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,23,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,24,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,25,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,26,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,27,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,28,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,29,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,30,0.0,-0.0,0.0,inf,1.0
Denmark,medical,M,31,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,0,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,1,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,2,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,3,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,4,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,5,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,6,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,7,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,8,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,9,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,10,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,11,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,12,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,13,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,14,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,15,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,16,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,17,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,18,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,19,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,20,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,21,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,22,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,23,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,24,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,25,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,26,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,27,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,28,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,29,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,30,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,4,1063.0,-0.0,0.0,inf,1.0
France,food_clothing,L,5,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,4,413.0,-0.0,0.0,inf,1.0
France,food_clothing,M,5,726.0,-0.0,0.0,inf,1.0
France,food_clothing,M,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,4,784.0,-0.0,0.0,inf,1.0
France,food_clothing,H,5,1914.0,-0.0,0.0,inf,1.0
France,food_clothing,H,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,31,0.0,-0.0,0.0,inf,1.0
France,housing,L,0,0.0,-0.0,0.0,inf,1.0
France,housing,L,1,0.0,-0.0,0.0,inf,1.0
France,housing,L,2,0.0,-0.0,0.0,inf,1.0
France,housing,L,3,0.0,-0.0,0.0,inf,1.0
France,housing,L,4,266.0,-0.0,0.0,inf,1.0
France,housing,L,5,365.0,-0.0,0.0,inf,1.0
France,housing,L,6,0.0,-0.0,0.0,inf,1.0
France,housing,L,7,0.0,-0.0,0.0,inf,1.0
France,housing,L,8,0.0,-0.0,0.0,inf,1.0
France,housing,L,9,0.0,-0.0,0.0,inf,1.0
France,housing,L,10,0.0,-0.0,0.0,inf,1.0
France,housing,L,11,0.0,-0.0,0.0,inf,1.0
France,housing,L,12,0.0,-0.0,0.0,inf,1.0
France,housing,L,13,0.0,-0.0,0.0,inf,1.0
France,housing,L,14,0.0,-0.0,0.0,inf,1.0
France,housing,L,15,0.0,-0.0,0.0,inf,1.0
France,housing,L,16,0.0,-0.0,0.0,inf,1.0
France,housing,L,17,0.0,-0.0,0.0,inf,1.0
France,housing,L,18,0.0,-0.0,0.0,inf,1.0
France,housing,L,19,0.0,-0.0,0.0,inf,1.0
